X,Результаты модуля (FunctionWithModule)
-1.9772999999999996,-37.321705758952305
-1.9761999999999995,-37.27305281532364
-1.9750999999999994,-37.227987898833575
-1.9740000000000002,-37.18662251185886
-1.9729,-37.14907354213413
-1.9718,-37.115463495524814
-1.9707,-37.0859207386733
-1.9695999999999998,-37.06057975193608
-1.9684999999999997,-37.03958139304667
-1.9673999999999996,-37.02307317195799
-1.9662999999999995,-37.01120953733775
-1.9651999999999994,-37.00415217521083
-1.9641000000000002,-37.00207032026403
-1.963,-37.00514108035096
-1.9619,-37.01354977475851
-1.9607999999999999,-37.02749028682022
-1.9596999999999998,-37.047165431488345
-1.9585999999999997,-37.07278733850219
-1.9574999999999996,-37.104577851818874
-1.9563999999999995,-37.142768946001766
-1.9552999999999994,-37.1876031602922
-1.9542000000000002,-37.23933405112224
-1.9531,-37.29822666385965
-1.952,-37.364558024610616
-1.9508999999999999,-37.4386176529435
-1.9497999999999998,-37.520708096433815
-1.9486999999999997,-37.61114548797135
-1.9475999999999996,-37.71026012681194
-1.9464999999999995,-37.81839708440017
-1.9453999999999994,-37.93591683603519
-1.9443000000000001,-38.06319591949916
-1.9432,-38.200627621819535
-1.9421,-38.34862269538583
-1.9409999999999998,-38.50761010470033
-1.9398999999999997,-38.678037805096444
-1.9387999999999996,-38.860373554820484
-1.9376999999999995,-39.05510576193433
-1.9365999999999994,-39.26274436756394
-1.9354999999999993,-39.48382176708587
-1.9344000000000001,-39.71889377091854
-1.9333,-39.96854060665933
-1.9322,-40.233367964386304
-1.9310999999999998,-40.51400808703193
-1.9299999999999997,-40.81112090781707
-1.9288999999999996,-41.12539523682893
-1.9277999999999995,-41.45754999892028
-1.9266999999999994,-41.80833552520856
-1.9255999999999993,-42.178534900559264
-1.9245,-42.5689653695444
-1.9234,-42.98047980349038
-1.9223,-43.41396823133779
-1.9211999999999998,-43.870359437179054
-1.9200999999999997,-44.350622627457334
-1.9189999999999996,-44.85576917096187
-1.9178999999999995,-45.38685441489234
-1.9167999999999994,-45.944979580426136
-1.9157000000000002,-46.53129374137779
-1.9146,-47.14699588971486
-1.9135,-47.79333709186301
-1.9123999999999999,-48.47162273993123
-1.9112999999999998,-49.18321490217718
-1.9101999999999997,-49.92953477723403
-1.9090999999999996,-50.712065256847865
-1.9079999999999995,-51.53235360208677
-1.9068999999999994,-52.39201423823505
-1.9058000000000002,-53.29273167382228
-1.9047,-54.23626354951335
-1.9036,-55.224443822843774
-1.9024999999999999,-56.25918609509406
-1.9013999999999998,-57.34248708688792
-1.9002999999999997,-58.4764302694234
-1.8991999999999996,-59.66318965857859
-1.8980999999999995,-60.90503377949849
-1.8969999999999994,-62.204329809627026
-1.8959000000000001,-63.56354790854597
-1.8948,-64.98526574340212
-1.8937,-66.4721732191116
-1.8925999999999998,-68.02707742302071
-1.8914999999999997,-69.65290779415088
-1.8903999999999996,-71.35272152767027
-1.8892999999999995,-73.12970922577595
-1.8881999999999994,-74.98720080670297
-1.8870999999999993,-76.92867168419325
-1.8860000000000001,-78.95774923035258
-1.8849,-81.0782195354957
-1.8838,-83.29403447923423
-1.8826999999999998,-85.60931912783221
-1.8815999999999997,-88.02837947357096
-1.8804999999999996,-90.55571053268993
-1.8793999999999995,-93.19600481931134
-1.8782999999999994,-95.95416121365051
-1.8771999999999993,-98.83529424374343
-1.8761,-101.8447438009259
-1.875,-104.98808531034531
-1.8739,-108.27114037885146
-1.8727999999999998,-111.69998794384219
-1.8716999999999997,-115.28097594780475
-1.8705999999999996,-119.02073356460917
-1.8694999999999995,-122.92618400498844
-1.8683999999999994,-127.00455793005732
-1.8673000000000002,-131.2634075032612
-1.8662,-135.7106211127618
-1.8651,-140.3544387978975
-1.8639999999999999,-145.20346841527706
-1.8628999999999998,-150.2667025818079
-1.8617999999999997,-155.55353643408517
-1.8606999999999996,-161.0737862455995
-1.8595999999999995,-166.83770894550133
-1.8584999999999994,-172.8560225850113
-1.8574000000000002,-179.13992780004972
-1.8563,-185.70113032133827
-1.8552,-192.5518645859389
-1.8540999999999999,-199.70491850729093
-1.8529999999999998,-207.1736594637871
-1.8518999999999997,-214.97206156934055
-1.8507999999999996,-223.1147342928617
-1.8496999999999995,-231.61695249727032
-1.8485999999999994,-240.49468797263881
-1.8475000000000001,-249.7646425421642
-1.8464,-259.44428282416874
-1.8453,-269.55187673783166
-1.8441999999999998,-280.1065318455799
-1.8430999999999997,-291.12823563002445
-1.8419999999999996,-302.6378978091091
-1.8408999999999995,-314.6573947989441
-1.8397999999999994,-327.2096164400557
-1.8386999999999993,-340.3185151095237
-1.8376000000000001,-354.0091573483664
-1.8365,-368.3077781412504
-1.8354,-383.24183799318695
-1.8342999999999998,-398.8400829568261
-1.8331999999999997,-415.1326077723775
-1.8320999999999996,-432.1509222921201
-1.8309999999999995,-449.9280213713505
-1.8298999999999994,-468.49845841845735
-1.8287999999999993,-487.89842280825405
-1.8277,-508.16582137472517
-1.8266,-529.3403642125899
-1.8255,-551.4636550302477
-1.8243999999999998,-574.579286312064
-1.8232999999999997,-598.7329395628846
-1.8221999999999996,-623.9724909245218
-1.8210999999999995,-650.3481224716896
-1.8199999999999994,-677.9124395134029
-1.8189000000000002,-706.7205942461338
-1.8178,-736.830416126378
-1.8167,-768.3025493525279
-1.8155999999999999,-801.2005978711583
-1.8144999999999998,-835.5912783477474
-1.8133999999999997,-871.5445815699866
-1.8122999999999996,-909.1339427812345
-1.8111999999999995,-948.4364214728122
-1.8100999999999994,-989.5328911978436
-1.8090000000000002,-1032.5082400046908
-1.8079,-1077.4515821268121
-1.8068,-1124.456481606059
-1.8056999999999999,-1173.6211885711311
-1.8045999999999998,-1225.0488889385842
-1.8034999999999997,-1278.847968354606
-1.8023999999999996,-1335.1322912485114
-1.8012999999999995,-1394.021495926756
-1.8001999999999994,-1455.641306696992
-1.7991000000000001,-1520.1238640773558
-1.798,-1587.6080742168176
-1.7969,-1658.239978726225
-1.7957999999999998,-1732.1731462024172
-1.7946999999999997,-1809.5690868121537
-1.7935999999999996,-1890.5976913961101
-1.7924999999999995,-1975.437696652652
-1.7913999999999994,-2064.2771780671346
-1.7902999999999993,-2157.3140723673564
-1.7892000000000001,-2254.756731408266
-1.7881,-2356.8245095213647
-1.787,-2463.7483865049335
-1.7858999999999998,-2575.771628584966
-1.7847999999999997,-2693.150489839512
-1.7836999999999996,-2816.1549567547377
-1.7825999999999995,-2945.069538772009
-1.7814999999999994,-3080.194107887417
-1.7803999999999993,-3221.844790585814
-1.7793,-3370.3549156272693
-1.7782,-3526.0760214592706
-1.7771,-3689.378927299939
-1.7759999999999998,-3860.6548722381053
-1.7748999999999997,-4040.3167270097347
-1.7737999999999996,-4228.800283459042
-1.7726999999999995,-4426.565627061392
-1.7715999999999994,-4634.098598287855
-1.7705000000000002,-4851.912349024087
-1.7694,-5080.549000726141
-1.7683,-5320.581411498039
-1.7671999999999999,-5572.615059830546
-1.7660999999999998,-5837.2900533264965
-1.7649999999999997,-6115.283271382806
-1.7638999999999996,-6407.310651493809
-1.7627999999999995,-6714.12962959164
-1.7616999999999994,-7036.541745656082
-1.7606000000000002,-7375.395426708786
-1.7595,-7731.588960269795
-1.7584,-8106.0736723859345
-1.7572999999999999,-8499.857325484321
-1.7561999999999998,-8914.00775251738
-1.7550999999999997,-9349.656745209282
-1.7539999999999996,-9808.00421565776
-1.7528999999999995,-10290.322652125837
-1.7517999999999994,-10797.961891571744
-1.7507000000000001,-11332.354233334014
-1.7496,-11895.019920427292
-1.7485,-12487.573017111197
-1.7473999999999998,-13111.727713831664
-1.7462999999999997,-13769.305093251536
-1.7451999999999996,-14462.24039398084
-1.7440999999999995,-15192.590811755317
-1.7429999999999994,-15962.543881246795
-1.7418999999999993,-16774.426485447548
-1.7408000000000001,-17630.714543673697
-1.7397,-18534.043433735686
-1.7386,-19487.21920872959
-1.7374999999999998,-20493.23067432064
-1.7363999999999997,-21555.262398273797
-1.7352999999999996,-22676.70873049307
-1.7341999999999995,-23861.188918929605
-1.7330999999999994,-25112.563414543612
-1.7319999999999993,-26434.95146708692
-1.7309,-27832.750122908918
-1.7298,-29310.654746386685
-1.7287,-30873.68119798268
-1.7275999999999998,-32527.189814571328
-1.7264999999999997,-34276.91135150703
-1.7253999999999996,-36128.975061248966
-1.7242999999999995,-38089.93910023463
-1.7231999999999994,-40166.82347436348
-1.7221000000000002,-42367.14575406331
-1.721,-44698.95981273923
-1.7199,-47170.89786759413
-1.7187999999999999,-49792.21612984042
-1.7176999999999998,-52572.844402217765
-1.7165999999999997,-55523.43999614607
-1.7154999999999996,-58655.44637894702
-1.7143999999999995,-61981.157003938286
-1.7132999999999994,-65513.784823280104
-1.7122000000000002,-69267.53803583134
-1.7111,-73257.7026806056
-1.71,-77500.73275133262
-1.7088999999999999,-82014.34858018706
-1.7077999999999998,-86817.64431951064
-1.7066999999999997,-91931.20544072859
-1.7055999999999996,-97377.23727063587
-1.7044999999999995,-103179.70569819679
-1.7033999999999994,-109364.49131153422
-1.7023000000000001,-115959.55836661426
-1.7012,-122995.14014827639
-1.7001,-130503.9424628132
-1.6989999999999998,-138521.36720235393
-1.6978999999999997,-147085.75814704466
-1.6967999999999996,-156238.67142560842
-1.6956999999999995,-166025.17334168064
-1.6945999999999994,-176494.16859699707
-1.6934999999999993,-187698.7623081701
-1.6924000000000001,-199696.65962718238
-1.6913,-212550.60724379812
-1.6902,-226328.8815781975
-1.6890999999999998,-241105.82907406616
-1.6879999999999997,-256962.46468523232
-1.6868999999999996,-273987.1354259723
-1.6857999999999995,-292276.25673921994
-1.6846999999999994,-311935.13044466835
-1.6835999999999993,-333078.85417847265
-1.6825,-355833.3335498928
-1.6814,-380336.40974266664
-1.6803,-406739.1170094616
-1.6791999999999998,-435207.08648165915
-1.6780999999999997,-465922.11498219107
-1.6769999999999996,-499083.9201351497
-1.6758999999999995,-534912.1060660742
-1.6747999999999994,-573648.3674462986
-1.6736999999999993,-615558.9636296465
-1.6726,-660937.4992493064
-1.6715,-710108.05299338
-1.6703999999999999,-763428.7024828055
-1.6692999999999998,-821295.5003862651
-1.6681999999999997,-884146.9652947412
-1.6670999999999996,-952469.1606566281
-1.6659999999999995,-1026801.4464887717
-1.6648999999999994,-1107743.001927434
-1.6638000000000002,-1195960.2323208437
-1.6627,-1292195.192916706
-1.6616,-1397275.1827730078
-1.6604999999999999,-1512123.6879366182
-1.6593999999999998,-1637772.882924928
-1.6582999999999997,-1775377.9350123783
-1.6571999999999996,-1926233.397843397
-1.6560999999999995,-2091792.0307838663
-1.6549999999999994,-2273686.4397804816
-1.6539000000000001,-2473754.006271704
-1.6528,-2694065.655271075
-1.6517,-2936959.1150353383
-1.6505999999999998,-3205077.4423410296
-1.6494999999999997,-3501413.733724641
-1.6483999999999996,-3829363.119575438
-1.6472999999999995,-4192783.351461437
-1.6461999999999994,-4596065.551934534
-1.6450999999999993,-5044217.0107769035
-1.6440000000000001,-5542958.2953195525
-1.6429,-6098837.411517967
-1.6418,-6719364.327560607
-1.6406999999999998,-7413169.879037659
-1.6395999999999997,-8190193.947097072
-1.6384999999999996,-9061908.880622536
-1.6373999999999995,-1.0041585473814888E7
-1.6362999999999994,-1.1144610480278281E7
-1.6351999999999993,-1.2388866731994607E7
-1.6341,-1.379518955022531E7
-1.633,-1.5387916432953333E7
-1.6319,-1.7195551171896935E7
-1.6307999999999998,-1.9251568842469715E7
-1.6296999999999997,-2.159539485177602E7
-1.6285999999999996,-2.4273599857830495E7
-1.6274999999999995,-2.7341363464170434E7
-1.6263999999999994,-3.0864273916306548E7
-1.6252999999999993,-3.492054960962179E7
-1.6242,-3.9603792448082134E7
-1.6231,-4.502641484964576E7
-1.6219999999999999,-5.132392403389886E7
-1.6208999999999998,-5.866030266197249E7
-1.6197999999999997,-6.723479876684286E7
-1.6186999999999996,-7.729053693840238E7
-1.6175999999999995,-8.912549631461433E7
-1.6164999999999994,-1.0310658232265925E8
-1.6154000000000002,-1.1968776711059828E8
-1.6143,-1.3943361510086724E8
-1.6132,-1.6304998386556894E8
-1.6120999999999999,-1.9142435299353376E8
-1.6109999999999998,-2.2567916761794648E8
-1.6098999999999997,-2.6724291155725515E8
-1.6087999999999996,-3.1794553134049374E8
-1.6076999999999995,-3.8014759470366246E8
-1.6065999999999994,-4.5691661061669457E8
-1.6055000000000001,-5.522699204954851E8
-1.6044,-6.715125228835442E8
-1.6033,-8.21711753107238E8
-1.6021999999999998,-1.0123715395864913E9
-1.6010999999999997,-1.2564013032434964E9
-1.5999999999999996,-1.571525597941659E9
-1.5988999999999995,-1.9823623615955222E9
-1.5977999999999994,-2.523530870470924E9
-1.5966999999999993,-3.2443714420183783E9
-1.5956000000000001,-4.216232492952374E9
-1.5945,-5.543925374574485E9
-1.5934,-7.38408575302082E9
-1.5922999999999998,-9.97523966838164E9
-1.5911999999999997,-1.3688198787922804E10
-1.5900999999999996,-1.9112730129508015E10
-1.5889999999999995,-2.7210910890886948E10
-1.5878999999999994,-3.95972008175565E10
-1.5867999999999993,-5.90683849452932E10
-1.5857,-9.06471770546187E10
-1.5846,-1.437328249405288E11
-1.5835,-2.3676994763730276E11
-1.5823999999999998,-4.080155288358362E11
-1.5812999999999997,-7.421954051115199E11
-1.5801999999999996,-1.442330526546398E12
-1.5790999999999995,-3.04425902052169E12
-1.5779999999999994,-7.144976872541689E12
-1.5768999999999993,-1.9318239831224125E13
-1.5758,-6.3670827522052586E13
-1.5747,-2.824625585766137E14
-1.5735999999999999,-2.058416697568569E15
-1.5724999999999998,-4.089257309126112E16
-1.5713999999999997,-2.0662547053280715E19
-1.5702999999999996,-6.689450727728478E19
-1.5691999999999995,-6.042768652065168E16
-1.5680999999999994,-2.601776945807631E15
-1.5670000000000002,-3.339108577033851E14
-1.5659,-7.25211960596615E13
-1.5648,-2.1489148184824266E13
-1.5636999999999999,-7.818821483331492E12
-1.5625999999999998,-3.291604540368789E12
-1.5614999999999997,-1.545267133402759E12
-1.5603999999999996,-7.894219906897385E11
-1.5592999999999995,-4.3143890519314886E11
-1.5581999999999994,-2.4915165716052606E11
-1.5571000000000002,-1.5063442504872134E11
-1.556,-9.46706122326987E10
-1.5549,-6.150577848815036E10
-1.5537999999999998,-4.1123706483296814E10
-1.5526999999999997,-2.8195142026639317E10
-1.5515999999999996,-1.9763794220682014E10
-1.5504999999999995,-1.4128783378933332E10
-1.5493999999999994,-1.0279511045970657E10
-1.5482999999999993,-7.598090510151992E9
-1.5472000000000001,-5.696945148906999E9
-1.5461,-4.327295279874517E9
-1.545,-3.326087461811228E9
-1.5438999999999998,-2.5844081916154346E9
-1.5427999999999997,-2.0282362385363703E9
-1.5416999999999996,-1.606458879496769E9
-1.5405999999999995,-1.2832623406387649E9
-1.5394999999999994,-1.0332115455003729E9
-1.5383999999999993,-8.380151602205094E8
-1.5373,-6.843655531209625E8
-1.5362,-5.624756523888524E8
-1.5351,-4.650745364895284E8
-1.5339999999999998,-3.8670928735203266E8
-1.5328999999999997,-3.232540325715224E8
-1.5317999999999996,-2.7156089677569985E8
-1.5306999999999995,-2.2920928451466525E8
-1.5295999999999994,-1.9432404601934597E8
-1.5284999999999993,-1.6544239467304447E8
-1.5274,-1.4141566433721477E8
-1.5263,-1.2133619358606134E8
-1.5252,-1.0448248948026976E8
-1.5240999999999998,-9.027779917661645E7
-1.5229999999999997,-7.825859301165186E7
-1.5218999999999996,-6.80504289425026E7
-1.5207999999999995,-5.934935300065848E7
-1.5196999999999994,-5.190747974703613E7
-1.5186000000000002,-4.55217491597931E7
-1.5175,-4.0025112152805746E7
-1.5164,-3.527958387006457E7
-1.5152999999999999,-3.1170741488085624E7
-1.5141999999999998,-2.7603345185925566E7
-1.5130999999999997,-2.449783692869592E7
-1.5119999999999996,-2.1787528700957272E7
-1.5108999999999995,-1.9416334817761917E7
-1.5097999999999994,-1.7336935552844696E7
-1.5087000000000002,-1.5509284194100568E7
-1.5076,-1.3899388701129546E7
-1.5065,-1.247831382619658E7
-1.5053999999999998,-1.1221360927699149E7
-1.5042999999999997,-1.0107391544782491E7
-1.5031999999999996,-9118267.705690326
-1.5020999999999995,-8238387.357814477
-1.5009999999999994,-7454297.572678655
-1.4998999999999993,-6754371.5519398395
-1.4988000000000001,-6128538.137938945
-1.4977,-5568054.665684679
-1.4966,-5065315.699143918
-1.4954999999999998,-4613691.563683326
-1.4943999999999997,-4207391.6888230825
-1.4932999999999996,-3841348.665923326
-1.4921999999999995,-3511119.647077798
-1.4910999999999994,-3212802.2981289914
-1.4899999999999993,-2942962.997040898
-1.4889000000000001,-2698575.360004864
-1.4878,-2476967.498409019
-1.4867,-2275776.673563233
-1.4855999999999998,-2092910.2335378488
-1.4844999999999997,-1926511.896254382
-1.4833999999999996,-1774932.591950246
-1.4822999999999995,-1636705.2019187396
-1.4811999999999994,-1510522.6335054955
-1.4800999999999993,-1395218.7573876777
-1.479,-1289751.8051506812
-1.4779,-1193189.885537731
-1.4768,-1104698.3284727742
-1.4756999999999998,-1023528.6086666309
-1.4745999999999997,-949008.6366612491
-1.4734999999999996,-880534.2356394994
-1.4723999999999995,-817561.6481452249
-1.4712999999999994,-759600.9387720515
-1.4701999999999993,-706210.1775142599
-1.4691,-656990.3043493321
-1.468,-611580.5891713533
-1.4668999999999999,-569654.6127796386
-1.4657999999999998,-530916.7045470861
-1.4646999999999997,-495098.7809050322
-1.4635999999999996,-461957.53609378176
-1.4624999999999995,-431271.9429221631
-1.4613999999999994,-402841.0267047127
-1.4603000000000002,-376481.88022869435
-1.4592,-352027.89165251056
-1.4581,-329327.1607436676
-1.4569999999999999,-308241.0819042192
-1.4558999999999997,-288643.0750722628
-1.4547999999999996,-270417.4478832867
-1.4536999999999995,-253458.37447411945
-1.4525999999999994,-237668.97805497667
-1.4514999999999993,-222960.50589641096
-1.4504000000000001,-209251.5867079897
-1.4493,-196467.56154928743
